OBJECTID,Sistema_de_Transporte,PK,POINT_M,NEAR_FID,NEAR_DIST,GlobalID,Latitud,Longitud
12965,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K60+500,60500,18,0.057819228502398,{5438E697-DE8F-43B7-B739-CA86D1C4285A},3.01513094614638,-75.3165983304363
12966,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K18+000,18000,18,0.140972733042947,{341BDDBF-878B-4D0C-BAFA-3066CD675FAA},2.73457904082599,-75.4788522730228
12967,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K5+500,5500,18,0.232779177782857,{66ABA3CA-FAD1-47B9-9BD6-9898E9DD6129},2.65540457133169,-75.5331409155406
12968,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K52+500,52500,18,0.299796868853662,{B28635C5-56CF-4FBF-B752-FBAFD9E59A93},2.95065512371612,-75.333552348476
12969,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K38+500,38500,18,0.225743132162442,{5712E406-5386-4672-BE4F-03EA1CBD406B},2.8737720142574,-75.4128049140532
12970,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K12+000,12000,18,0.006346534487901,{3DAAD90A-F985-4416-96CA-BEC52A15037C},2.7080268429516,-75.5203749493125
12971,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K68+000,68000,18,2.14920958426959,{0CAB531A-683E-4324-8EB7-1B4E2C904108},3.07358074331631,-75.3011213290035
12972,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K23+500,23500,18,0.3148965539133,{9BEF8669-D6B6-418E-8BC3-0CF0D565AE86},2.75832345882488,-75.4589633289995
12973,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K40+500,40500,18,0.018704894291194,{5FF6E02C-6894-4D79-B104-C4EDE9F51F33},2.88615693130557,-75.4002511468147
12974,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K12+500,12500,18,5.25561998436872,{AD15A8FC-D298-43FE-8346-C960DA77FCE1},2.71165385784019,-75.5178027388241
12975,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K59+500,59500,18,0.085488981913805,{F81C6B86-3C69-4F49-A944-0A86FA51A672},3.00620869195084,-75.3170981536975
12976,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K17+500,17500,18,0.83507053514774,{2859AF77-0596-4F3F-9CB7-87EC29F0A1CB},2.73329863193789,-75.4831412907666
12977,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K14+000,14000,18,1.92810329029805,{6701E0D6-B100-47ED-96D4-A45ED5A9F323},2.71279856223919,-75.5054612564125
12978,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K49+500,49500,18,0.095471062985045,{3D4526F1-1385-4648-8AD3-DC0A76CE81B0},2.92964833388039,-75.3469830865715
12979,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K45+000,45000,18,0.103859422807382,{F2C6CE71-28B2-4AF9-A178-5986D0204FFD},2.90964608506095,-75.3738204495207
12980,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K8+500,8500,18,1.42544590471826,{7F8162C9-7897-462D-B02C-CE80B186A89B},2.68070300473682,-75.5253895526423
12981,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K56+500,56500,18,1.15348179672663,{F15F2530-974F-4A7E-A5DD-628C9586ACDF},2.98068893491448,-75.3180673481157
12982,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K22+500,22500,18,0.300464004474512,{FEE6452D-185E-418A-9B98-A405D7A30991},2.75094378988762,-75.4552773156442
12983,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K54+500,54500,18,2.02570032604072,{22D415E0-5C11-4AE6-BA51-7FB1DAAC45BF},2.96749690359386,-75.3276857113813
12984,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K46+500,46500,18,0.949923554591645,{91F48C98-8A0E-4707-9F84-6E920EDDFF68},2.90976177095209,-75.3612831920652
12985,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K47+000,47000,18,0.075320154403035,{135CAEFB-E900-48B8-93CB-56722241C7BA},2.91016579419514,-75.3578764033255
12986,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K45+500,45500,18,0.135137155983955,{D2AF7CD8-ACFA-4042-BAB7-C0CE0D9AD3C4},2.90922718225941,-75.3694146368005
12987,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K6+000,6000,18,1.4230775568252,{9C18A0A7-03A5-4098-B552-FEC379C93DD1},2.65981629643422,-75.5322578674576
12988,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K30+000,30000,18,3.22024411342194,{5C414EBF-3D68-476B-AC9C-A331CABF15E0},2.81011884973175,-75.4467987072361
12989,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K64+500,64500,18,0.025049964744984,{5F7D8732-F969-4E20-A3AC-41A7D03365DA},3.04612381169555,-75.3078300582082
12990,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K20+000,20000,18,0.063960080186517,{BD1448C5-FD1E-44AD-B033-CED6673270C3},2.73945602022144,-75.4636846198457
12991,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K50+000,50000,18,0.722670420287796,{D5757F59-D4FB-48EB-BAB5-300DF18A0E9F},2.93320560066232,-75.3444242786267
12992,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K31+000,31000,18,0.448424774002762,{827752A9-4C21-413B-9F47-0C20C8A7175B},2.81651528708518,-75.4422865688162
12993,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K9+000,9000,18,4.35958362509611,{EFBE966F-B1B7-4397-80EA-063C787A6B3C},2.6843737460516,-75.5247535433888
12994,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K67+500,67500,18,0.784085957984271,{B79B7FC7-266B-4C5C-919D-AE999A15D9A0},3.06953982325789,-75.3028524806719
12995,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K56+000,56000,18,0.65901398664079,{97928CAB-95F7-482A-B9F6-BA0BC80C1B66},2.9766952150048,-75.3187351721281
12996,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K0+500,500,18,0.521784807356683,{DD15AC8F-8BF2-436C-9CF9-7D5175BB48FE},2.62114357639084,-75.5262451032825
12997,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K63+000,63000,18,0.347217291592982,{6CF4F8E8-91EE-4401-9B3B-A761357FF062},3.03537834246192,-75.3142666833046
12998,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K27+500,27500,18,0.00457994419692,{74C3611F-CFA6-4A2A-8DDE-3A71A4CC987C},2.79092278398431,-75.4509441814439
12999,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K37+500,37500,18,1.77678517290888,{D7E6B13C-ACD0-4D41-9DFE-63B0A5C27E14},2.86644030430501,-75.4177851317447
13000,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K16+000,16000,18,0.44845083301561,{290F4861-13B8-4F1B-9B91-E78B1BFCE6EE},2.72377381102914,-75.4922196251203
13001,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K52+000,52000,18,2.0323984144683,{80AC13EA-5CD5-4CAE-81A9-B888CD845466},2.9471475815523,-75.3356612802444
13002,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K25+500,25500,18,0.229523483375055,{B7D0FC38-E8F4-4D16-B769-119CE4F1C6DA},2.77364552085984,-75.4517798934962
13003,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K43+500,43500,18,0.430851441058779,{91C9FDF9-8EDB-430C-ADEF-D269EC306626},2.9017015547346,-75.3799140987691
13004,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K10+000,10000,18,0.323654582865554,{D41C7E7A-3D6E-4189-867B-ED474F25332E},2.69292254228786,-75.5236543270467
13005,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K38+000,38000,18,0.313409093329802,{C327E6ED-919C-4AAE-9D87-D83EA9A873A9},2.86983752686806,-75.4149808033742
13006,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K20+500,20500,18,0.101996979073723,{40851185-F26D-4CB7-82D0-99AA47E38834},2.73879426929094,-75.459535299042
13007,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K65+000,65000,18,1.95272766187431,{CF3A7C73-6D14-4F18-8578-E80892477553},3.05037636431863,-75.3078613335715
13008,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K48+500,48500,18,1.07935829934977,{8A13FF8F-A4A2-42AA-B18D-DF7B6E84212B},2.92173981564966,-75.3511770317221
13009,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K42+500,42500,18,0.542829586632446,{F12AC3B5-CF5B-4584-94B2-FE78AE024EFB},2.8971540898055,-75.3866679154441
13010,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K10+500,10500,18,0.761917567257408,{04567CFC-6149-41FE-8E2F-69CAC579BE24},2.69720353644267,-75.5243578749374
13011,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K28+000,28000,18,0.287432183816898,{A364472D-2C49-42B2-93A8-C37AE9B06847},2.79522370465912,-75.452262640555
13012,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K57+500,57500,18,2.44051509913075,{A5416996-BBEA-480D-8699-192470AF4CCC},2.98931939433433,-75.3177948599372
13013,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K15+500,15500,18,1.44306061724111,{532CEBEE-69F9-487F-AFE6-E77A38FCF9AD},2.72033324016704,-75.4948856353337
13014,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K40+000,40000,18,0.440689694123062,{CC2EA533-6C57-4A65-B459-8602B3FEB3B7},2.88304786800319,-75.4034028674281
13015,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K44+500,44500,18,7.29950329755213,{E73FC8AE-EFA0-498B-BBC0-60BD25E0EC80},2.90999202881054,-75.378013349526
13016,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K5+000,5000,18,0.131536334144715,{9BE3EE07-C40D-40A4-840D-9612FB51DE13},2.65118644284778,-75.5344204516039
13017,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K32+000,32000,18,0.645060516559992,{12F3F97E-8C4F-4965-B27B-0125802E4DF4},2.82523998072225,-75.4425582679558
13018,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K55+500,55500,18,0.470244885342993,{AD3BEA02-9134-45B1-A8A0-FA3FB7B53D10},2.97337765431582,-75.3214224467937
13019,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K66+000,66000,18,0.275928361085431,{965A5E8A-5A79-455A-98F7-CE209CF3B961},3.05781675532505,-75.3078054331148
13020,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K19+000,19000,18,1.18667706794977,{FF942561-1D54-4796-8DB9-0C3847F46D10},2.73654730868308,-75.470619741871
13021,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K54+000,54000,18,0.140329104113281,{4094BFC1-0921-4E98-8D89-DBAE102AC4E0},2.96328139449002,-75.32923061906
13022,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K46+000,46000,18,0.688455537609345,{58D82748-757E-4F94-91EB-6F696C406A6B},2.91095691782113,-75.3655448817812
13023,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K33+000,33000,18,3.76090790412554,{2F8F722C-5A21-4CC1-8351-D94F098B9D27},2.83323310794081,-75.4387915865001
13024,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K7+000,7000,18,0.007111079656127,{BC2893D6-FFCE-42FE-A166-B28A6BDDE0EF},2.66798924613519,-75.5285977973107
13025,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K62+000,62000,18,0.648185883018418,{3CC5E621-E1FB-49AE-8377-130159F9165A},3.02749313246026,-75.3181032655794
13026,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K18+500,18500,18,0.578070414506131,{BAFFCAAB-D786-476A-A87B-358EF8E0038C},2.73634736713368,-75.4748248854211
13027,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K53+000,53000,18,0.905426582826448,{48B4AA03-9686-440B-9F8E-4B63B75E67C8},2.95476526677985,-75.3317864071948
13028,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K29+500,29500,18,4.96256393927557,{1EFB4EAA-4355-4FBF-BC1F-53B58FE6FD59},2.80691924315652,-75.4489014625471
13029,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K14+500,14500,18,0.194912819255802,{2C9A6CC7-182F-4472-999C-36772A5112F6},2.71426531387364,-75.5013033636066
13030,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K11+000,11000,18,5.51388392175094,{F6471724-3EDA-4B9B-A2A7-6130BA56838E},2.70118231319339,-75.5246811831432
13031,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K24+000,24000,18,0.397101821028233,{AFBEE4AE-35B6-4139-A8D6-473EAD71E1B2},2.76179543476254,-75.457084799583
13032,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K32+500,32500,18,0.384982646499228,{C28CE093-D32A-4802-94B6-288B2FDA17FA},2.82946133850588,-75.4411132853672
13033,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K61+500,61500,18,0.150870030576635,{C42EADA3-54FE-4C4E-8AFC-FBEBECBA505C},3.02322928006282,-75.3176925503736
13034,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K22+000,22000,18,3.95687006557148,{0947753C-94B6-4E80-A1B4-5609893D4AF0},2.74766290065576,-75.4523153073612
13035,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K4+000,4000,18,2.67752983541012,{91981086-B884-447F-883C-0911B9DA8D3A},2.64303490736905,-75.537296088815
13036,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K33+500,33500,18,0.503065653293326,{26718D3D-3E7C-4A08-99D6-850114361DF1},2.83733817901786,-75.4373744801162
13037,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K60+000,60000,18,1.5814878502917,{5EB213C6-1982-4AC1-B46B-67D0A42C48BC},3.01065458977262,-75.3167226507481
13038,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K65+500,65500,18,0.685416149465674,{C8720030-962F-4F35-B94F-94413C4A8620},3.05383920735781,-75.3097224298068
13039,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K2+500,2500,18,0.19008021083057,{B306208D-41D1-44FE-9898-97A386B7FB2A},2.63004713060553,-75.5360804265249
13040,Oleoducto Yaguara-Tenay | Yaguara-Tenay 8,K35+500,35500,18,0.046698862322485,{4FC7C4A3-4FD3-4A98-A1F7-AC80EAA855A2},2.85131740395403,-75.4271336230403
13043,Tello - Dina - Tenay | Dina - Tenay,K16+000,16000,100,6.21967882507827,{DC269BB9-1CD0-43D1-9C84-600D895A7CDD},3.07764630817921,-75.2918905370877
13044,Tello - Dina - Tenay | Dina - Tenay,K16+500,16500,100,4.01145549387525,{0298C5BC-3F23-42E9-BD4B-DF90D78D368E},3.07597228826246,-75.2957565131243
13045,Tello - Dina - Tenay | Tello - Dina,K14+000,14000,93,0.315618332182917,{4778D131-63A2-48EC-B88C-66F2D817C42B},3.06624878235801,-75.2845729124721
13046,Tello - Dina - Tenay | Tello - Dina,K8+000,8000,93,1.19468988707185,{9F8ABF1B-0BE3-41B0-A8C4-894E5C009D0C},3.02829445163903,-75.2594919701258
13047,Tello - Dina - Tenay | Tello - Dina,K12+000,12000,93,0.785244357787677,{C7862FC9-49D2-4C8D-AEA1-B2726A68DF61},3.05041865520714,-75.2812893400433
13048,Tello - Dina - Tenay | Tello - Dina,K1+000,1000,93,0.43180072197065,{18DB15CF-86FF-46E3-9068-71086E0E9033},2.9742495612058,-75.254335941817
13049,Tello - Dina - Tenay | Tello - Dina,K5+000,5000,93,2.35435354574175,{0966F20B-225E-4EBD-91D8-DA64BCBC83BA},3.00240758358409,-75.2638550834906
13050,Tello - Dina - Tenay | Tello - Dina,K0+500,500,93,0.429689033919215,{6D3F9F2A-EB63-4869-B095-C8B17362C387},2.96976558713337,-75.2545084350137
13051,Tello - Dina - Tenay | Tello - Dina,K2+500,2500,93,0.302619628772374,{C0FA2938-F9E6-4B81-9577-F2A514E24C57},2.98257395518654,-75.2640355011196
13052,Tello - Dina - Tenay | Tello - Dina,K8+500,8500,93,0.889699460011718,{197039BA-AF72-47D4-BCD2-83D6D32BE16C},3.03067029817823,-75.2624131319041
13053,Tello - Dina - Tenay | Tello - Dina,K4+000,4000,93,0.332816468079878,{63D2BE48-0976-4C3B-91A1-99D8D1C2702C},2.99447222650057,-75.2666519778739
13054,Tello - Dina - Tenay | Tello - Dina,K7+500,7500,93,1.09221342630132,{A58601BC-5018-42B3-9DE9-511395D03677},3.02427698918596,-75.2613411198299
13055,Tello - Dina - Tenay | Tello - Dina,K14+500,14500,93,0.762023736347146,{3FDE8BE1-04AB-4552-BE1D-C580A2D27228},3.06939222013975,-75.2877727016275
13056,Tello - Dina - Tenay | Tello - Dina,K13+500,13500,93,2.98111886245425,{7C49B9CC-D177-45CF-AC78-5349103A9CCA},3.06230753338828,-75.2826632106391
13057,Tello - Dina - Tenay | Tello - Dina,K4+500,4500,93,1.12511102323348,{439A7E8A-D854-409C-8D64-98750CBC7E8D},2.99877851880922,-75.2662243684334
13058,Tello - Dina - Tenay | Tello - Dina,K11+000,11000,93,0.462215407181399,{BCD1CDD1-7F1B-4B0A-BEB6-4612D81F9637},3.04226481925467,-75.2780852137132
13059,Tello - Dina - Tenay | Tello - Dina,K15+000,15000,93,0.487208995041444,{AF6EB8DE-F681-4E8D-A26D-B97977F6F01A},3.07333301054213,-75.2899136934315
13060,Tello - Dina - Tenay | Tello - Dina,K9+000,9000,47,4.20749587201886,{85339BB9-AE6A-433D-ACA9-0932694EEA5B},3.02982068397568,-75.26624817144
13061,Tello - Dina - Tenay | Tello - Dina,K3+000,3000,93,1.19379444329884,{06DDB389-9FA3-4F58-A5F5-D6AF1664057C},2.98560455901834,-75.2671484188659
13062,Tello - Dina - Tenay | Tello - Dina,K10+000,10000,93,0.270436360734844,{A5BCFFDA-4861-4FC1-B943-C596232C3E90},3.03578393922879,-75.2725001294192
13063,Tello - Dina - Tenay | Tello - Dina,K3+500,3500,93,0.211502925489832,{20B5B408-1B94-45BE-AB85-BBFD3733243C},2.98998193008911,-75.2665734969285
13064,Tello - Dina - Tenay | Tello - Dina,K13+000,13000,47,1.13201888973599,{3519C4DA-A026-41C6-A66C-2E0F0CDD25B6},3.05823587664522,-75.2842632094776
13065,Tello - Dina - Tenay | Tello - Dina,K7+000,7000,93,0.122937443592502,{F54D4325-8562-44DF-A8C3-8A84B93C9CEE},3.01981065689929,-75.2614419145223
13066,Tello - Dina - Tenay | Tello - Dina,K1+500,1500,93,0.071373068093497,{5652AE3D-FFB6-4F61-94B7-37B9019A3251},2.97788585264994,-75.2567544009212
13067,Tello - Dina - Tenay | Tello - Dina,K9+500,9500,93,0.018960582229774,{A33012BE-A8E4-4AF4-9C59-8802B49B30A2},3.03229384172105,-75.2696759436907
13068,Tello - Dina - Tenay | Tello - Dina,K11+500,11500,93,1.03876038519595,{9F5A13FD-C513-4353-B205-BA665256ECFF},3.04614637022012,-75.2803283046708
13069,Tello - Dina - Tenay | Tello - Dina,K5+500,5500,93,0.98124354105197,{0B049164-D777-46F9-A8DA-412DBF1733D5},3.00676724810075,-75.2632411746743
13070,Tello - Dina - Tenay | Tello - Dina,K2+000,2000,93,1.14348807175662,{9A065E16-2B4C-4B4D-BD00-776E77588209},2.98099229921203,-75.2599805245214
13071,Tello - Dina - Tenay | Tello - Dina,K6+000,6000,93,0.136784129042198,{8ED03F2B-5FF8-4BD0-B13B-B61EF725960F},3.01094622091794,-75.2626647265963
13072,Tello - Dina - Tenay | Tello - Dina,K12+500,12500,47,1.25611608171068,{1ED2C141-72C6-4665-A419-AB72A95E4AF0},3.05408255768406,-75.2834249485959
13073,Tello - Dina - Tenay | Tello - Dina,K6+500,6500,93,0.000575599484185,{7142E04F-D456-42A9-A0A3-D1934ABCED72},3.01538582299826,-75.2619424540213
13074,Tello - Dina - Tenay | Tello - Dina,K10+500,10500,93,0.080068122565575,{10A3A35B-A2E5-4120-A0F6-465246353976},3.03967017864387,-75.2747282471814
13075,Tello - Dina - Tenay | Tello - Dina,K15+500,15500,93,0.276906598261362,{84C7C011-0B62-4A48-9B3F-4E22624A623E},3.07775943788773,-75.2902496239275
13076,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K53+000,53000,101,0.404888634629074,{15C53844-2EC3-48D4-9F09-7F7FB3E53878},4.22409396225959,-75.0045196743473
13077,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K23+000,23000,101,1.27574821008257,{0EAAC7C1-68AF-42DE-8D28-600B3800366B},4.01324613987957,-75.1571831995038
13078,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K1+500,1500,101,0.972695157970404,{CB58DBA4-D511-4C5B-AC10-9DA04F6B60FC},3.87674524699503,-75.2708569936252
13079,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K9+500,9500,101,0.358080905053946,{13574F73-1C3B-4295-A817-D938B6ED2194},3.92671144287582,-75.2293707633468
13080,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K48+500,48500,101,0.051296279342653,{B5ED7BA3-5B69-4CBB-84B3-59D36E0537E4},4.19196834571173,-75.0273648786241
13081,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K20+500,20500,101,0.01802811764162,{483CA4CD-59FD-4EF4-8F26-41EF0421E69B},3.9964464181352,-75.1715142689762
13082,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K24+000,24000,101,0.105477358131954,{67B86DA0-8C58-45A9-B00C-2260B3800D91},4.01982917290564,-75.1520164722486
13083,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K44+000,44000,101,5.84646447171538,{2666881E-DACF-45F8-8A61-D56F26ED9573},4.16081885754573,-75.0522882298742
13084,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K38+000,38000,101,0.937116034613135,{DCD70650-2CAE-439A-AFF6-FDD3D81369E6},4.12213841698376,-75.0880175200023
13085,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K59+500,59500,101,0.04067380937745,{E067A1EE-3BF7-4892-A9E7-9239F1ABAB9E},4.27110733462639,-75.0066117063847
13086,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K33+500,33500,101,0.01143247081758,{94D87EAE-7911-4B5D-A001-CAF27D29901C},4.09355617538414,-75.11495855269
13087,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K23+500,23500,101,0.419375010696518,{4A3AB011-C282-4A59-B214-EA51D5E7A9A8},4.01583198146193,-75.1540478290375
13088,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K16+000,16000,101,0.112765695557464,{21998BB2-07E7-4877-AC9B-D60B06954BA5},3.96698819834443,-75.1976739175786
13089,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K29+500,29500,101,0.198879841258822,{FD551184-204D-4BC4-9A31-0ED9FDC0CE91},4.05975288429933,-75.1243995183067
13090,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K58+000,58000,101,0.354809199950982,{2C2BA6A9-DBDD-44FD-A9E8-898E655E84EF},4.26242315026857,-74.9971475843245
13091,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K40+000,40000,101,0.2497578687049,{2B1D7B51-4351-42C2-8F88-F5C5B32972CD},4.1352893967414,-75.0764314863772
13092,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K51+500,51500,101,0.024540876829801,{C5A4C4DB-F22B-47CE-9AD2-97828459A1BA},4.21297380912188,-75.0120141942368
13093,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K30+000,30000,101,0.361572790487342,{10B7A31B-C632-4060-828E-BD94D69A0F24},4.06423468856988,-75.1239656499043
13094,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K2+500,2500,101,0.464594188610012,{A588A22A-8656-4892-9951-CA0F00D8F576},3.88237623696378,-75.2639909278214
13095,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K3+000,3000,101,0.695056205427868,{2609A732-594A-49AB-B638-AB4106E66E9E},3.88411725551587,-75.2599905401258
13096,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K46+000,46000,101,0.39484065703217,{F4145BAB-D501-4C63-8D76-61BEE3D7F081},4.17370396999801,-75.0403042910606
13097,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K19+000,19000,101,0.288009776501801,{D5E2B6C9-0BFB-4065-945D-656A205DA7C7},3.98632992954352,-75.1803051790157
13098,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K36+000,36000,101,0.047457555241264,{73E3AC1A-1EA7-4B02-8989-C123579AAF2A},4.10815528444079,-75.0981362477749
13099,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K10+000,10000,101,0.13054932431839,{BC5B8DE3-695F-4DDF-938E-476A18E81F50},3.93112616173619,-75.2293566862042
13100,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K7+000,7000,101,3.4965036784081,{5B1A82FE-0707-40F3-A6DA-1130025109CE},3.90679475144493,-75.235682654431
13101,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K44+500,44500,101,0.865164175419155,{21EC8358-C17C-4EFA-A4FA-EBC255700F55},4.1639823703507,-75.0491562948702
13102,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K18+500,18500,101,2.15717723206113,{4AF9A374-C6B8-4ABC-A14B-55ABF3AEB920},3.9830756356133,-75.1833833988901
13103,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K59+000,59000,101,0.044309241486368,{B294C13E-4BD0-4518-9043-6DCF57F0F0F5},4.26894489719598,-75.0026651963315
13104,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K55+500,55500,101,1.4743747049115,{742F73A5-6F2C-48CA-B42A-2EDD28A57FC1},4.24155740940766,-74.9919089730277
13105,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K21+000,21000,101,0.153531866442674,{3E33DA1C-192A-4204-820E-7E51C59285B3},3.99940555713846,-75.1681203342753
13106,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K34+500,34500,101,0.746917712318507,{1E465CB5-735B-457B-9976-3D86EEF350F0},4.09926983880059,-75.1080891164264
13107,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K45+500,45500,101,0.757868986616201,{A8444CCF-76A0-46A0-BAFD-2FA182AF00BB},4.17105176293573,-75.0436250887173
13108,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K33+000,33000,101,0.465336470180568,{352F9BB3-1CD6-424D-9BB3-73678805DC77},4.09040435607619,-75.1180121950061
13109,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K6+500,6500,101,0.002865194976906,{CD7FA9AE-4FF7-4E67-936C-894D90AE77AE},3.90345483125824,-75.2386277444916
13110,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K60+500,60500,101,0.07324653915444,{C79C5769-A13F-485F-A6FE-54CAE53A462C},4.27556339873622,-75.0144317235081
13111,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K42+500,42500,101,0.342900649076527,{A20D6513-1070-4646-9D3D-817E7AE55490},4.15053805699288,-75.060715665874
13112,Oleoducto Toldado-Gualanday | Toldado-Gualanday 10,K26+500,26500,101,0.667270588058071,{854E3CA6-4B45-4D8B-992B-41D5B2D55E91},4.03812898526948,-75.1395277041286
